LAMMPS data file via write_data, version 23 Jun 2022, timestep = 4250000

3072 atoms
2 atom types

0.7742732467671688 21.702369500298488 xlo xhi
0.7032869266354085 20.758787865093765 ylo yhi
0.7363732746000382 72.28951141539945 zlo zhi
0 0 0 xy xz yz

Masses

1 10.81
2 14.007

Atoms # atomic

6 1 3.8018787214603282 5.3733920156882 3.522512046481942 0 0 0
236 1 7.694333185907968 1.5227917719484303 8.411779514708536 0 1 0
14 1 2.898386974639598 3.1011221097236366 3.1800904662067944 0 0 0
58 2 2.8766915282527727 4.354705006938762 3.881196899135346 0 0 0
403 1 9.453738440363773 3.034471650884379 12.120544246985464 0 0 0
68 2 3.0288107465444103 2.667192911065637 1.7942762230104468 0 0 0
398 1 2.572455173654245 2.435427966852327 11.504342858201891 0 0 0
234 1 6.383915175146168 9.72352792544088 2.4097011349625563 0 0 0
10 1 1.3660375663643565 3.77000890170617 9.935667546820081 0 0 0
452 2 2.703904490835992 3.143435877206201 10.188057722134012 0 0 0
12 1 2.838601607754091 2.454064548033635 6.7895706440633585 0 0 0
150 2 11.217612052810491 8.001974245705453 9.874850393866257 0 0 0
19 1 10.067381591928633 3.6296103620516256 2.171318067018683 0 0 0
99 1 10.877995976735457 9.339972175767503 10.509846959454272 0 0 0
69 2 3.2288575698662387 3.2238328701210053 8.024721954255547 0 0 0
412 1 5.1635187827254425 8.377487689326866 10.323026654064453 0 0 0
52 2 10.852329613296588 9.232663915032463 7.56571307407985 0 0 0
643 2 3.246100760868177 1.0028801405665666 9.494290377319459 0 1 0
74 2 5.780094089258351 6.278708387592351 1.007334298964128 0 0 0
21 1 2.985395286427692 4.622934885056226 8.298526121458913 0 0 0
64 2 3.2868515008552595 2.0427898802676916 4.063922129121367 0 0 0
61 2 1.6583555740367617 4.708788167300032 8.803462405935147 0 0 0
62 2 2.454209448983113 5.6905370448704415 5.935334747385751 0 0 0
11 1 1.727302472420591 8.441884520186383 4.161185578711899 0 0 0
2738 1 9.925514928156755 1.5577431493607898 0.8016230605410033 0 0 1
16 1 3.839259664262286 9.01227553148096 2.802624704724146 0 0 0
108 1 10.765691930971657 2.433035539533491 7.83759176976104 0 0 0
91 2 7.560514102096811 1.4097279577587158 2.746414799171328 0 0 0
104 1 11.176964435893085 6.625774004304376 6.29476490531412 0 0 0
63 2 2.4695912298562437 8.500565169731193 2.9239444163400967 0 0 0
667 2 8.110646689325234 10.50445827145186 11.583127300428252 0 0 0
56 2 1.2921171257987947 9.783095660194757 4.668888336154893 0 0 0
2787 1 9.828792175247044 9.203306137893945 3.0210241679024668 0 0 1
618 1 6.87172498311497 9.786927905086955 11.424588836775467 0 0 0
50 1 10.81093710932682 1.2120888525613214 9.695452523666685 0 0 0
478 2 8.406702270466242 7.967036217017557 12.007737818961235 0 0 0
2732 1 8.556016528891957 9.359425294268085 1.1227455480935782 0 0 1
135 1 1.817253255499284 8.462155292072048 1.678540087650665 1 0 0
2711 1 5.792794346283215 5.49321747771316 2.226628009829212 0 0 1
