LAMMPS data file via write_data, version 23 Jun 2022, timestep = 4250000

3072 atoms
2 atom types

-0.2986638510204153 24.921180793661243 xlo xhi
-0.3249141438730839 23.843391076619252 ylo yhi
-0.1807194155846834 86.04590176817025 zlo zhi
0 0 0 xy xz yz

Masses

1 10.81
2 14.007

Atoms # atomic

257 2 12.141021237071673 11.104461553673486 4.615147774357897 0 0 0
21 1 0.805414224891849 4.6336339175132055 8.165069921494228 0 0 0
40 1 6.761204696055062 8.023044756524042 10.673911069257002 0 0 0
80 2 6.846309483578539 3.741483552489208 0.635227307652177 0 0 0
146 1 0.6541890846882157 0.10621676764896931 6.659573864229113 1 0 0
280 2 7.368575506825812 10.830610333909862 6.626415478335911 0 0 0
486 1 12.268201010423674 4.01182753972862 13.876216073193408 0 0 0
330 1 0.049301706508694254 11.413980259869323 1.0254459699864433 1 0 0
496 1 11.09477392397776 8.311033152062258 12.562218774435749 0 0 0
452 2 2.485283521773785 3.549975616335537 12.813258571814561 0 0 0
12 1 1.2236210221925163 2.7242160372740636 6.586804060366482 0 0 0
20 1 2.57958709301877 1.0993323985993828 7.76692331723673 0 0 0
2717 1 2.5957982818774554 0.13190701935681293 0.614685435473275 0 0 1
59 2 1.4378541469896986 1.2774272226689574 7.002511469892601 0 0 0
69 2 1.735367501713926 3.8361517556547993 7.377923162342521 0 0 0
209 1 9.752390111016998 11.520312431827053 12.770735522417962 0 0 0
18 1 10.515038357623236 2.9884304690899044 5.3929857098522405 0 0 0
30 1 6.411922741245451 5.012977223604282 1.0402895704458592 0 0 0
412 1 1.7789868996521516 6.37904938960635 13.461295249737514 0 0 0
285 2 9.761034747660762 10.752340433021157 3.4642171252736245 0 0 0
240 1 10.027975490291078 10.09378848210207 2.1803367677956844 0 0 0
234 1 11.422037170024664 10.35658959065879 0.11033630947686968 0 0 0
106 1 12.059730044975897 5.227862233918665 7.594583954460052 0 0 0
65 2 10.73199082121707 4.019591954777262 2.6584771935085785 0 0 0
13 1 2.634655459203399 9.473409655403234 3.3058608815445294 0 0 0
11 1 0.6745402051873737 8.47932723568016 4.0552724628082935 0 0 0
16 1 1.8227288681676357 7.2459689692355145 2.3014859547911333 0 0 0
63 2 1.795681529320948 8.314049168419077 3.2349204168914083 0 0 0
39 1 6.339380815936016 0.4325722670113047 5.717348568293673 0 0 0
540 2 9.767324472017757 8.44931009469915 12.203290521611889 0 0 0
67 2 4.066964397565826 9.757422424339541 3.2704642712223944 0 0 0
398 1 1.5371780983758836 3.8405446967102606 13.804475033509227 0 0 0
47 1 4.396034441045459 10.897138523488072 4.180867767602228 0 0 0
46 1 6.3488801323715105 10.101991254454616 5.758168779609784 0 0 0
102 1 10.881082957374845 4.2415807281679045 1.2679142856021586 0 0 0
93 2 8.88736827123088 2.4987260091199954 1.9699822105962568 0 0 0
96 2 8.70635440660829 10.485950840795523 12.820201616102398 0 0 0
92 2 9.467162985439492 2.6552055251526583 4.4283944261735115 0 0 0
283 2 11.3424579560152 10.289557598455332 1.5790704885120794 0 0 0
56 2 1.901367068923892 10.621165344978072 3.774083880776037 0 0 0
70 2 3.2449329507426423 5.156037216657975 11.142033729949006 0 0 0
241 1 10.68068385193184 11.000628428881049 4.5891349145872535 0 0 0
79 2 5.619524399757612 1.585003625656363 6.61191675510233 0 0 0
66 2 11.033100619301527 0.024269616782633063 7.32955308819859 0 0 0
406 1 3.1195519948566974 3.7846407742408363 11.581032239892584 0 0 0
464 2 6.977532220953784 4.59188383945738 10.384580943985272 0 0 0
24 1 3.0993429578304075 4.079803788443463 7.575626763312593 0 0 0
26 1 4.692537593943763 2.3140068480481406 7.519666266695392 0 0 0
29 1 3.6284589914790373 1.86768260120474 9.762912406179481 0 0 0
71 2 3.6804727499650363 1.7116300293538695 8.359131490433148 0 0 0
73 2 3.7128550730402967 2.7030892353827007 10.863199779250435 0 0 0
76 2 4.506920449432087 3.8126161988589535 7.4436725162363935 0 0 0
86 2 7.16596165278582 8.676947423109382 11.909749614594434 0 0 0
44 1 8.546835250772398 9.201279257551029 12.124286977762027 0 0 0
31 1 5.96906747677617 6.585145281988996 3.3232510741501633 0 0 0
75 2 5.872355523272781 6.073706742217229 1.9246848956216565 0 0 0
81 2 6.30913613271862 6.3722935979913595 4.686630065039228 0 0 0
409 1 3.912949101747113 5.964406391944504 12.159568602635114 0 0 0
